"AL001";"Abejuela";"N";37;30;30;"W";1;54;29
"HU103";"Lavapiés";"N";37;24;52;"W";6;41;7
"HU104";"Lepe";"N";37;15;32;"W";7;12;10
"HU105";"Linares de la Sierra";"N";37;52;54;"W";6;37;16
"HU106";"Los Bodegones";"N";37;10;53;"W";6;40;14
"HU107";"Los Bravos";"N";37;57;44;"W";6;50;35
"HU108";"Los Cabezudos";"N";37;10;39;"W";6;37;28
"HU109";"Los Clarines";"N";37;24;40;"W";6;46;54
"HU110";"Los Marines";"N";37;54;22;"W";6;37;27
"HU111";"Los Romeranos";"N";37;24;41;"W";7;27;3
"HU112";"Los Viejos";"N";37;57;38;"W";6;50;56
"HU113";"Lucena del Puerto";"N";37;18;20;"W";6;43;37
"HU114";"Manzanilla";"N";37;23;28;"W";6;25;52
"HU115";"Marigenta";"N";37;37;35;"W";6;34;55
"HU116";"Matalascañas";"N";37;39;0;"W";6;33;30
"HU117";"Mazagón";"N";37;8;10;"W";6;49;22
"HU118";"Mazarrón";"N";37;27;23;"W";6;23;59
"HU119";"Membrillo";"N";37;38;18;"W";6;38;34
"HU120";"Minas de Cala";"N";37;57;33;"W";6;20;53
"HU121";"Minas de Riotinto";"N";37;41;47;"W";6;35;30
"HU122";"Moguer";"N";37;16;44;"W";6;50;8
"HU123";"Monte Puerto";"N";37;58;37;"W";6;52;24
"HU124";"Montes de San Benito";"N";37;40;54;"W";7;4;15
"HU125";"Navahermosa";"N";37;56;0;"W";6;40;8
"HU126";"Navahermosa";"N";37;29;47;"W";6;47;2
"HU127";"Nerva";"N";37;41;49;"W";6;32;54
"HU128";"Niebla";"N";37;21;49;"W";6;40;44
"HU129";"Palacio de Doñana";"N";36;59;40;"W";6;26;27
"HU130";"Palacio de las Marismillas";"N";36;50;29;"W";6;22;9
"HU131";"Palos de la Frontera";"N";37;13;50;"W";6;53;34
"HU132";"Paterna del Campo";"N";37;25;30;"W";6;23;58
"HU133";"Patrás";"N";37;48;17;"W";6;42;9
"HU134";"Paymogo";"N";37;44;36;"W";7;20;33
"HU135";"Perrunal";"N";37;42;44;"W";6;52;12
"HU136";"Pinos de Mar";"N";37;11;20;"W";6;58;36
"HU137";"Pozo del Camino";"N";37;13;35;"W";7;18;40
"HU138";"Puebla de Guzmán";"N";37;36;56;"W";7;14;49
"HU139";"Pueblo Andaluz";"N";36;59;10;"W";6;31;58
"HU140";"Puerto de la Laja";"N";37;31;39;"W";7;29;42
"HU141";"Puerto Gil";"N";37;53;43;"W";6;29;46
"HU142";"Puerto Moral";"N";37;53;41;"W";6;28;40
"HU143";"Puertolucía";"N";37;57;54;"W";6;48;12
"HU144";"Punta Umbría";"N";37;10;56;"W";6;57;48
"HU145";"Rociana del Condado";"N";37;18;36;"W";6;35;37
"HU146";"Rosal de la Frontera";"N";37;58;10;"W";7;13;10
"HU147";"San Bartolomé de la Torre";"N";37;26;50;"W";7;6;9
"HU148";"San Juan del Puerto";"N";37;18;59;"W";6;50;16
"HU149";"San Silvestre de Guzmán";"N";37;23;30;"W";7;20;50
"HU150";"San Telmo";"N";37;47;52;"W";6;57;54
"HU151";"Sanlúcar de Guadiana";"N";37;28;29;"W";7;27;50
"HU152";"Santa Ana la Real";"N";37;51;55;"W";6;43;39
"HU153";"Santa Bárbara de Casa";"N";37;47;55;"W";7;11;15
"HU154";"Santa Eulalia";"N";37;48;32;"W";6;40;27
"HU155";"Santa Olalla del Cala";"N";37;54;34;"W";6;13;34
"HU156";"Serpos";"N";37;49;20;"W";6;48;22
"HU157";"Silos de Calañas";"N";37;42;55;"W";6;50;40
"HU158";"Sotiel Coronada";"N";37;36;14;"W";6;50;54
"HU159";"Tariquejo";"N";37;22;57;"W";7;8;41
"HU160";"Tharsis";"N";37;36;13;"W";7;7;29
"HU161";"Torre Carbonero";"N";36;54;54;"W";6;27;1
"HU162";"Torre de San Jacinto";"N";36;48;58;"W";6;23;53
"HU163";"Torre Zalabar";"N";36;51;3;"W";6;24;45
"HU164";"Traslasierra";"N";37;42;18;"W";6;39;53
"HU165";"Trigueros";"N";37;23;1;"W";6;49;58
"HU166";"Tujena";"N";37;28;56;"W";6;25;24
"HU167";"Tumbalejo";"N";37;28;54;"W";6;39;0
"HU168";"Valdelamusa";"N";37;47;19;"W";6;52;36
"HU169";"Valdelarco";"N";37;57;13;"W";6;41;2
"HU170";"Valdezufre";"N";37;51;59;"W";6;30;2
"HU171";"Valverde del Camino";"N";37;34;28;"W";6;45;13
"HU172";"Ventas de Arriba";"N";37;46;4;"W";6;36;55
"HU173";"Veredas";"N";37;53;12;"W";6;49;50
"HU174";"Villablanca";"N";37;18;23;"W";7;20;29
"HU175";"Villalba del Alcor";"N";37;23;54;"W";6;28;22
"HU176";"Villanueva de las Cruces";"N";37;37;56;"W";7;1;20
"HU177";"Villanueva de los Castillejos";"N";37;30;8;"W";7;16;12
"HU178";"Villarrasa";"N";37;23;33;"W";6;36;26
"HU179";"Zalamea la Real";"N";37;40;47;"W";6;39;44
"HU180";"Zufre";"N";37;50;27;"W";6;20;28
"JA001";"Agracea";"N";38;23;44;"W";2;47;32
"JA002";"Agrupación de Mogón";"N";38;3;26;"W";3;4;12
"JA003";"Agrupación Santo Tomé";"N";38;1;43;"W";3;7;45
"JA004";"Álbanchez de Úbeda";"N";37;47;36;"W";3;27;52
"JA005";"Alcalá la Real";"N";37;27;54;"W";3;55;26
"JA006";"Alcaparrosa";"N";38;7;18;"W";4;2;17
"JA007";"Alcaudete";"N";37;35;32;"W";3;35;32
"JA008";"Aldeahermosa";"N";38;19;42;"W";3;7;44
"JA009";"Aldeaquemada";"N";38;24;46;"W";3;22;17
"JA010";"Andújar";"N";38;2;32;"W";4;3;8
"JA011";"Arbuniel";"N";37;37;42;"W";3;32;7
"JA012";"Arjona";"N";37;56;17;"W";4;3;17
"JA013";"Arjonilla";"N";37;58;28;"W";4;6;14
"JA014";"Arquillos";"N";38;10;57;"W";3;25;44
"JA015";"Arroyo del Ojanco";"N";38;19;7;"W";2;53;47
"JA016";"Aulabar";"N";37;41;48;"W";3;20;10
"JA017";"Baeza";"N";37;59;49;"W";3;27;50
"JA018";"Bailen";"N";38;5;52;"W";3;46;26
"JA019";"Baños de la Encina";"N";38;10;29;"W";3;46;18
"JA020";"Beas de Segura";"N";38;15;12;"W";2;53;7
"JA021";"Bédmar";"N";37;49;33;"W";3;24;41
"JA022";"Begíjar";"N";37;59;11;"W";3;31;56
"JA023";"Belerdas";"N";37;45;39;"W";3;1;53
"JA024";"Bèlmez";"N";37;45;5;"W";3;23;15
"JA025";"Bélmez de la Moraleja";"N";37;43;30;"W";3;22;52
"JA026";"Benatae";"N";38;21;14;"W";2;39;5
"JA027";"Berjada";"N";38;23;51;"W";2;50;41
"JA028";"Bobadilla";"N";37;39;45;"W";4;6;20
"JA029";"Bujaraiza";"N";38;6;59;"W";2;48;9
"JA030";"Burunchel";"N";37;56;46;"W";2;57;10
"JA031";"Cabra del Santo Cristo";"N";37;42;20;"W";3;17;7
"JA032";"Cabrita";"N";37;41;37;"W";3;25;1
"JA033";"Cambil";"N";37;40;47;"W";3;33;52
"JA034";"Campillo de Arenas";"N";37;33;21;"W";3;38;6
"JA035";"Campillo del Rio";"N";37;57;44;"W";3;38;15
"JA036";"Camporredondo";"N";38;16;32;"W";3;16;0
"JA037";"Canena";"N";38;3;7;"W";3;28;58
"JA038";"Cañada de la Madera";"N";38;8;33;"W";2;55;40
"JA039";"Cañada del Señor";"N";38;25;38;"W";2;34;50
"JA040";"Carboneros";"N";38;13;49;"W";3;38;27
"JA041";"Carchel";"N";37;39;13;"W";3;38;10
"JA042";"Carchelejo (carcheles)";"N";37;38;17;"W";3;38;22
"JA043";"Casablanca";"N";38;21;18;"W";2;49;58
"JA044";"Casas de Carrasco";"N";38;7;52;"W";2;41;15
"JA045";"Casas de Estepa";"N";37;57;37;"W";3;4;0
"JA046";"Casicas del Rio Segura";"N";38;11;31;"W";2;33;33
"JA047";"Castellar";"N";38;15;29;"W";3;7;25
"JA048";"Castillo de Locubín";"N";37;31;54;"W";3;56;34
"JA049";"Cazalilla";"N";37;59;11;"W";3;52;51
"JA050";"Cazorla";"N";37;55;6;"W";3;27;0
"JA051";"Ceal";"N";37;43;40;"W";3;2;52
"JA052";"Charilla";"N";37;29;53;"W";3;54;29
"JA053";"Chiclana de Segura";"N";38;18;40;"W";3;2;49
"JA054";"Chilluévar";"N";38;22;0;"W";3;1;50
"JA055";"Chozas";"N";38;15;40;"W";2;47;11
"JA056";"Colonia de la Cruz";"N";38;8;47;"W";3;37;58
"JA057";"Cortijo de Fontanarejo";"N";38;18;58;"W";3;56;18
"JA058";"Cortijo de los Ciruelos";"N";37;37;58;"W";3;9;2
"JA059";"Cortijo del Coto";"N";37;40;37;"W";3;54;24
"JA060";"Cortijo Nuevo";"N";37;37;9;"W";3;1;8
"JA061";"Cortijos Nuevos";"N";38;14;59;"W";2;43;30
"JA062";"Coto Rios";"N";38;3;9;"W";2;48;53
"JA063";"El Acebuchal";"N";38;12;56;"W";3;36;24
"JA064";"El Atico";"N";38;12;55;"W";3;40;6
"JA065";"El Berrueco";"N";37;52;4;"W";3;56;16
"JA066";"El Campillo";"N";38;16;29;"W";3;2;47
"JA067";"El Centenillo";"N";38;20;21;"W";3;43;48
"JA068";"El Cerezo";"N";38;3;57;"W";2;38;20
"JA069";"El Chorro";"N";37;52;17;"W";3;30;0
"JA070";"El Marmol";"N";38;3;39;"W";3;25;59
"JA071";"El Molar";"N";37;58;52;"W";3;8;54
"JA072";"El Ojuelo";"N";38;15;25;"W";2;41;58
"JA073";"El Parralejo";"N";38;13;9;"W";2;31;10
"JA074";"El Parrizoso";"N";37;37;40;"W";3;44;1
"JA075";"El Patronato";"N";38;2;19;"W";2;40;7
"JA076";"El Porrosillo";"N";38;13;30;"W";3;24;49
"JA077";"El Regüelo";"N";37;37;5;"W";3;55;3
"JA078";"El Robledo";"N";38;14;58;"W";2;41;11
"JA079";"Escañuela";"N";37;52;54;"W";4;1;57
"JA080";"Espeluy";"N";38;2;1;"W";3;51;42
"JA081";"Fernandina";"N";38;13;22;"W";3;35;24
"JA082";"Fontanar";"N";37;40;26;"W";2;58;15
"JA083";"Frailes";"N";37;29;22;"W";3;50;18
"JA084";"Friscalejo";"N";38;9;35;"W";3;53;43
"JA085";"Fuensanta de Martos";"N";37;38;59;"W";3;54;34
"JA086";"Fuente Alamo";"N";37;28;40;"W";4;1;58
"JA087";"Fuente Buena";"N";38;18;25;"W";2;52;5
"JA088";"Fuente Segura";"N";38;5;45;"W";2;41;58
"JA089";"Fuerte del Rey";"N";37;52;38;"W";3;52;58
"JA090";"Garciez";"N";37;52;32;"W";3;27;18
"JA091";"Génave";"N";38;25;53;"W";2;43;57
"JA092";"Guadalen";"N";38;9;36;"W";3;29;42
"JA093";"Guadalimar";"N";38;1;26;"W";3;36;43
"JA094";"Guadalupe";"N";38;5;15;"W";3;23;37
"JA095";"Guarroman";"N";38;11;16;"W";3;41;12
"JA096";"Gútar";"N";38;12;28;"W";2;58;34
"JA097";"Haza Alta";"N";38;21;16;"W";2;53;30
"JA098";"Hermita Nueva";"N";37;24;23;"W";3;52;20
"JA099";"Herrera";"N";38;8;12;"W";3;10;51
"JA100";"Higuera de Arjona";"N";37;58;25;"W";3;59;19
"JA101";"Higuera de Calatrava";"N";37;48;7;"W";4;9;33
"JA102";"Hinojares";"N";37;43;2;"W";2;59;50
"JA103";"Hornos de Peal";"N";37;53;20;"W";3;11;21
"JA104";"Hornos de Peal";"N";38;13;8;"W";2;42;57
"JA105";"Hortichuela";"N";37;26;14;"W";3;58;49
"JA106";"Huelma";"N";37;39;4;"W";3;27;30
"JA107";"Huesa";"N";37;45;59;"W";3;4;34
"JA108";"Ibros";"N";38;1;27;"W";3;30;11
"JA109";"Isabela";"N";38;14;35;"W";3;34;43
"JA110";"Iznatoraf";"N";38;9;32;"W";3;1;39
"JA111";"Jabalcuz";"N";37;44;29;"W";3;48;58
"JA112";"Jabalquinto";"N";38;1;8;"W";3;43;34
"JA113";"Jaen";"N";37;46;22;"W";3;47;13
"JA114";"Jamilena";"N";37;45;4;"W";3;54;37
"JA115";"Jimena";"N";37;50;11;"W";3;28;2
"JA116";"Jódar";"N";37;50;34;"W";3;21;8
"JA117";"La Aliseda";"N";38;20;20;"W";3;34;9
"JA118";"La Carolina";"N";38;16;22;"W";3;37;3
"JA119";"La Carrasca";"N";37;38;48;"W";3;59;2
"JA120";"La Centenera";"N";38;7;2;"W";4;8;23
"JA121";"La Cerradura";"N";37;41;54;"W";3;38;19
"JA122";"La Condesa";"N";38;5;55;"W";3;53;35
"JA123";"La Fresnedilla";"N";38;3;46;"W";2;56;13
"JA124";"La Garganta";"N";38;13;16;"W";2;40;6
"JA125";"La Guardia de Jaen";"N";37;44;42;"W";3;41;35
"JA126";"La Iruela";"N";37;55;18;"W";2;59;41
"JA127";"La Mesa";"N";38;12;45;"W";3;37;35
"JA128";"La Pedriza";"N";37;24;50;"W";3;57;15
"JA129";"La Porrosa";"N";38;18;56;"W";2;57;37
"JA130";"La Puerta de Segura";"N";38;21;2;"W";2;44;15
"JA131";"La Quintería";"N";38;1;12;"W";3;57;1
"JA132";"La Rábita";"N";37;30;23;"W";4;3;9
"JA133";"La Ropera";"N";38;3;20;"W";4;6;12
"JA134";"La Yedra";"N";38;2;0;"W";3;26;56
"JA135";"Larva";"N";37;45;39;"W";3;12;6
"JA136";"Las Almansas";"N";37;59;24;"W";3;1;41
"JA137";"Las Casillas";"N";37;38;35;"W";3;59;55
"JA138";"Las Correderas";"N";38;22;28;"W";3;30;14
"JA139";"Las Gorgollitas";"N";38;13;45;"W";2;32;3
"JA140";"Las Infantas";"N";37;55;8;"W";3;46;51
"JA141";"Lendinez";"N";37;45;59;"W";4;7;16
"JA142";"Lendínez";"N";37;45;58;"W";4;7;19
"JA143";"Linares";"N";38;5;46;"W";3;38;6
"JA144";"Llano de la Mata";"N";38;12;53;"W";3;9;24
"JA145";"Lopera";"N";37;56;48;"W";4;12;49
"JA146";"Los Escoriales";"N";38;10;57;"W";3;55;41
"JA147";"Los Goldines";"N";38;9;2;"W";2;44;42
"JA148";"Los Llanos del Sotillo";"N";38;2;18;"W";4;5;19
"JA149";"Los Mochuelos";"N";38;21;5;"W";3;35;0
"JA150";"Los Pascuales";"N";38;23;8;"W";2;49;19
"JA151";"Los Rios";"N";38;11;49;"W";3;40;14
"JA152";"Los Villares";"N";37;41;28;"W";3;49;4
"JA153";"Los Villares de Andujar";"N";38;1;39;"W";3;58;39
"JA154";"Lugar Nuevo";"N";38;9;23;"W";4;3;3
"JA155";"Lupión";"N";37;59;57;"W";3;32;46
"JA156";"Mancha Real";"N";37;47;26;"W";3;36;33
"JA157";"Marchena";"N";38;11;11;"W";2;30;8
"JA158";"Marchonita";"N";38;10;48;"W";2;28;59
"JA159";"Marmolejo";"N";38;3;0;"W";4;10;16
"JA160";"Martin Malo";"N";38;11;34;"W";3;39;4
"JA161";"Martos";"N";37;43;37;"W";3;57;54
"JA162";"Mengíbar";"N";37;58;15;"W";3;48;10
"JA163";"Miller";"N";38;13;12;"W";2;28;55
"JA164";"Miraelrio";"N";38;5;43;"W";3;31;54
"JA165";"Miranda del Rey";"N";38;21;39;"W";3;34;39
"JA166";"Mogón";"N";38;4;36;"W";3;2;2
"JA167";"Monte López Álvarez";"N";37;42;20;"W";4;6;44
"JA168";"Montizón";"N";38;20;34;"W";3;6;7
"JA169";"Mures";"N";37;25;39;"W";3;49;18
"JA170";"Nava de San Pedro";"N";37;53;6;"W";2;52;57
"JA171";"Navas de San Juan";"N";38;11;11;"W";3;18;55
"JA172";"Navas de Tolosa";"N";38;17;16;"W";3;35;19
"JA173";"Noalejo";"N";37;31;46;"W";3;39;11
"JA174";"Noguerones";"N";37;39;28;"W";4;9;37
"JA175";"Onsares";"N";38;27;54;"W";2;36;2
"JA176";"Orcera";"N";38;19;12;"W";2;39;48
"JA177";"Otíñar";"N";37;41;32;"W";3;46;11
"JA178";"Parolis";"N";38;16;42;"W";2;26;16
"JA179";"Peal de Becerro";"N";37;54;59;"W";3;7;18
"JA180";"Pegalajar";"N";37;44;32;"W";3;38;44
"JA181";"Peguera del Madroño";"N";38;14;17;"W";2;30;42
"JA182";"Peñolite";"N";38;19;27;"W";2;47;58
"JA183";"Pontones";"N";38;7;16;"W";2;40;9
"JA184";"Porcuna";"N";37;52;23;"W";4;10;51
"JA185";"Posadas Ricas";"N";37;57;28;"W";3;36;20
"JA186";"Pozo Alcón";"N";37;42;27;"W";2;56;2
"JA187";"Pozo de la Sartén";"N";37;41;58;"W";4;8;46
"JA188";"Puente de Génave";"N";38;21;25;"W";2;48;18
"JA189";"Puente del Obispo";"N";37;57;5;"W";3;32;24
"JA190";"Puerto Alto";"N";37;41;21;"W";3;42;24
"JA191";"Quesada";"N";37;50;36;"W";3;4;0
"JA192";"Ribera Alta";"N";37;27;58;"W";3;50;16
"JA193";"Rus";"N";38;2;59;"W";3;27;42
"JA194";"Sabariego";"N";37;31;45;"W";4;2;42
"JA195";"Sabiote";"N";38;4;15;"W";3;18;38
"JA196";"San José";"N";37;29;41;"W";4;3;6
"JA197";"San Miguel";"N";37;56;59;"W";3;14;24
"JA198";"San Vicente de las Grajeras";"N";37;29;54;"W";4;59;0
"JA199";"Santa Ana";"N";37;27;52;"W";3;53;26
"JA200";"Santa Elena";"N";38;20;26;"W";3;32;10
"JA201";"Santa Eulalia";"N";38;4;3;"W";3;22;59
"JA202";"Santiago";"N";37;56;20;"W";4;8;6
"JA203";"Santiago";"N";37;56;20;"W";4;8;10
"JA204";"Santiago de Calatrava";"N";37;45;24;"W";4;10;10
"JA205";"Santiago de la Espada";"N";38;6;48;"W";2;33;5
"JA206";"Santisteban del Puerto";"N";38;14;58;"W";3;12;24
"JA207";"Santo Tomé";"N";38;1;44;"W";3;6;7
"JA208";"Segura de la Sierra";"N";38;17;54;"W";2;39;1
"JA209";"Sevilleja";"N";38;2;46;"W";3;50;32
"JA210";"Siles";"N";38;23;15;"W";2;34;57
"JA211";"Solana de Torralba";"N";37;59;24;"W";3;10;17
"JA212";"Solera";"N";37;41;43;"W";3;22;4
"JA213";"Sorihuela del Guadalimar";"N";38;14;33;"W";3;3;9
"JA214";"Sotogordo";"N";37;57;27;"W";3;34;11
"JA215";"Tiscar";"N";37;46;24;"W";3;1;7
"JA216";"Tobaruela";"N";38;4;12;"W";3;40;25
"JA217";"Torre de Cuadros";"N";37;47;25;"W";3;24;22
"JA218";"Torre del Campo";"N";37;46;18;"W";3;53;41
"JA219";"Torre del Obispo";"N";38;4;41;"W";3;27;8
"JA220";"Torre del Vinagre";"N";38;39;0;"W";2;52;41
"JA221";"Torreblasco Pedro";"N";37;59;51;"W";3;38;15
"JA222";"Torredonjimeno";"N";37;46;15;"W";3;57;30
"JA223";"Torreperogil";"N";38;2;2;"W";3;17;11
"JA224";"Torrequebradilla";"N";37;54;49;"W";3;39;38
"JA225";"Torres";"N";37;47;14;"W";3;30;31
"JA226";"Torres de Albánchez";"N";38;25;0;"W";2;40;39
"JA227";"Torrubia";"N";38;1;25;"W";3;39;51
"JA228";"Toya";"N";37;52;40;"W";3;9;16
"JA229";"Tranco";"N";38;10;41;"W";2;47;38
"JA230";"Úbeda";"N";38;51;0;"W";3;22;6
"JA231";"Vadillo Castril";"N";37;55;23;"W";2;55;47
"JA232";"Vado de Torralba";"N";37;56;40;"W";3;38;28
"JA233";"Valdecazorla";"N";37;58;22;"W";3;9;19
"JA234";"Valdemarín";"N";38;18;59;"W";2;43;34
"JA235";"Valdepeñas de Jaen";"N";37;35;33;"W";3;48;52
"JA236";"Vegas de Triana";"N";38;1;8;"W";4;3;24
"JA237";"Venta de los Santos";"N";38;21;46;"W";3;4;14
"JA238";"Ventas del Carrizal";"N";37;32;39;"W";3;59;38
"JA239";"Ventosilla";"N";37;54;50;"W";3;49;37
"JA240";"Veracruz";"N";38;1;40;"W";3;8;51
"JA241";"Vilches";"N";38;12;36;"W";3;30;46
"JA242";"Villacarrillo";"N";38;6;59;"W";3;5;9
"JA243";"Villagordo";"N";37;56;34;"W";3;43;40
"JA244";"Villalobos";"N";37;24;39;"W";3;54;43
"JA245";"Villanueva de la Reina";"N";38;27;0;"W";3;54;58
"JA246";"Villanueva del Arzobispo";"N";38;10;24;"W";3;16;0
"JA247";"Villardompardo";"N";37;50;22;"W";4;5;0
"JA248";"Villarodrigo";"N";38;29;16;"W";2;38;8
"JA249";"Vites";"N";38;10;16;"W";2;28;24
"JA250";"Zocueca";"N";38;5;37;"W";3;50;6
"MA001";"Alameda";"N";37;12;40;"W";4;39;24
"MA002";"Alcaucín";"N";36;54;15;"W";4;6;41
"MA003";"Alfarnate";"N";36;59;48;"W";4;15;34
"MA004";"Alfarnatejo";"N";36;58;52;"W";4;16;21
"MA005";"Algarrobo";"N";36;46;29;"W";4;2;20
"MA006";"Algatocín";"N";36;34;33;"W";5;16;27
"MA007";"Alhaurín de la Torre";"N";36;39;54;"W";4;33;48
"MA008";"Alhaurín el Grande";"N";36;38;44;"W";4;41;13
"MA009";"Aljaima";"N";36;44;15;"W";4;39;46
"MA010";"Almargen";"N";37;23;0;"W";5;1;30
"MA011";"Almayate Bajo";"N";36;44;18;"W";4;7;30
"MA012";"Almogia";"N";36;49;36;"W";4;32;22
"MA013";"Álora";"N";36;49;37;"W";4;42;8
"MA014";"Alozaina";"N";36;43;46;"W";4;51;21
"MA015";"Alpandeire";"N";36;38;8;"W";5;12;0
"MA016";"Alquiería";"N";36;41;28;"W";4;36;30
"MA017";"Ampliación de Cártama";"N";36;42;22;"W";4;38;47
"MA018";"Antequera";"N";37;1;15;"W";4;33;33
"MA019";"Archez";"N";36;50;23;"W";3;59;22
"MA020";"Archidona";"N";37;6;1;"W";4;23;31
"MA021";"Ardales";"N";36;52;49;"W";4;50;40
"MA022";"Arenas";"N";36;49;2;"W";4;2;34
"MA023";"Arriate";"N";36;48;5;"W";5;8;21
"MA024";"Arroyo Ancón";"N";36;49;55;"W";4;41;13
"MA025";"Arroyo de la Miel";"N";36;36;6;"W";4;32;0
