"AL001";"Abejuela";"N";37;30;30;"W";1;54;29
"MA026";"Atajate";"N";36;38;31;"W";5;14;39
"MA027";"Benadalid";"N";36;36;34;"W";5;15;45
"MA028";"Benagalbón";"N";36;44;23;"W";4;14;41
"MA029";"Benahavís";"N";36;31;33;"W";5;2;42
"MA030";"Benajarafe";"N";36;43;15;"W";4;12;1
"MA031";"Benalauría";"N";36;35;49;"W";5;15;32
"MA032";"Benalmádena";"N";36;35;48;"W";4;34;1
"MA033";"Benamargosa";"N";36;50;13;"W";4;11;37
"MA034";"Benamocarra";"N";36;47;38;"W";4;9;35
"MA035";"Benaoján";"N";36;43;17;"W";5;15;6
"MA036";"Benarrabá";"N";36;33;14;"W";5;16;25
"MA037";"Bobadilla";"N";37;2;34;"W";4;41;46
"MA038";"Cajíz";"N";36;45;37;"W";4;11;24
"MA039";"Calahonda";"N";36;29;58;"W";4;42;59
"MA040";"Camino Real";"N";36;52;20;"W";4;27;33
"MA041";"Campanillas";"N";36;43;36;"W";4;32;21
"MA042";"Campillos";"N";37;3;8;"W";4;51;50
"MA043";"Cancelada";"N";36;28;14;"W";5;2;49
"MA044";"Canillas de Aceituno";"N";36;52;29;"W";4;4;55
"MA045";"Canillas de Albaida";"N";36;50;50;"W";3;59;10
"MA046";"Cañete la Real";"N";36;57;17;"W";5;1;23
"MA047";"Carbajal";"N";36;34;34;"W";4;35;13
"MA048";"Carratraca";"N";36;51;24;"W";4;49;10
"MA049";"Cartajima";"N";36;38;53;"W";5;9;5
"MA050";"Cártama";"N";36;42;50;"W";4;37;56
"MA051";"Cartaojal";"N";37;6;51;"W";4;30;48
"MA052";"Casabermeja";"N";36;53;47;"W";4;25;44
"MA053";"Casablanquilla";"N";36;50;35;"W";4;40;55
"MA054";"Casapalma";"N";36;43;19;"W";4;41;48
"MA055";"Casarabonela";"N";36;47;21;"W";4;50;20
"MA056";"Casares";"N";36;26;42;"W";5;16;15
"MA057";"Casarrabonela";"N";36;47;21;"W";4;50;23
"MA058";"Cerrada de Calderón";"N";36;44;24;"W";4;21;29
"MA059";"Cerralba";"N";36;44;47;"W";4;43;31
"MA060";"Chilches";"N";36;43;42;"W";4;13;26
"MA061";"Churriana";"N";36;40;22;"W";4;30;16
"MA062";"Coín";"N";36;39;43;"W";4;45;20
"MA063";"Colmenar";"N";36;54;25;"W";4;20;7
"MA064";"Comares";"N";36;50;59;"W";4;15;5
"MA065";"Cómpeta";"N";36;50;0;"W";3;58;21
"MA066";"Cortes de la Frontera";"N";36;37;9;"W";5;20;23
"MA067";"Cortijo Pacheco";"N";36;52;50;"W";4;32;10
"MA068";"Corumbela";"N";36;49;21;"W";4;11;0
"MA069";"Cuevas Bajas";"N";37;14;10;"W";4;29;7
"MA070";"Cuevas de San Marcos";"N";37;16;12;"W";4;24;49
"MA071";"Cuevas del Becerro";"N";36;52;30;"W";5;2;45
"MA072";"Cútar";"N";36;49;54;"W";4;13;43
"MA073";"Daimalos";"N";36;49;17;"W";4;1;45
"MA074";"Doña Ana";"N";36;43;7;"W";4;35;30
"MA075";"El Borge";"N";36;48;58;"W";4;14;10
"MA076";"El Burgo";"N";36;47;32;"W";4;56;44
"MA077";"El Chaparral";"N";36;30;56;"W";4;39;48
"MA078";"El Chorro";"N";36;54;41;"W";4;45;32
"MA079";"El Colmenar";"N";36;32;37;"W";5;23;3
"MA080";"El Faro";"N";36;30;57;"W";4;38;22
"MA081";"El Morche";"N";36;44;24;"W";3;59;3
"MA082";"Elviria";"N";36;29;35;"W";4;45;59
"MA083";"Estación de Cártama";"N";36;44;30;"W";4;36;26
"MA084";"Estepona";"N";36;25;52;"W";5;8;46
"MA085";"Faraján";"N";36;37;8;"W";5;11;16
"MA086";"Frigiliana";"N";36;47;27;"W";3;53;42
"MA087";"Fuengirola";"N";36;32;41;"W";4;37;17
"MA088";"Fuente de Piedra";"N";37;8;9;"W";4;43;46
"MA089";"Gaucín";"N";36;31;8;"W";5;19;1
"MA090";"Genalguacil";"N";36;32;46;"W";5;14;4
"MA091";"Gibragalía";"N";36;44;59;"W";4;45;56
"MA092";"Guadalmar";"N";36;40;4;"W";4;27;35
"MA093";"Guaro";"N";36;39;35;"W";4;49;58
"MA094";"Huertas";"N";37;5;1;"W";4;26;44
"MA095";"Huertas de Río";"N";37;5;2;"W";4;26;49
"MA096";"Huit";"N";36;44;41;"W";3;59;49
"MA097";"Humilladero";"N";37;6;46;"W";4;42;19
"MA098";"Igualeja";"N";36;38;2;"W";5;7;9
"MA099";"Istán";"N";36;35;5;"W";4;57;0
"MA100";"Iznate";"N";36;46;38;"W";4;11;4
"MA101";"Jimera de Líbar";"N";36;39;10;"W";5;16;25
"MA102";"Jubrique";"N";36;33;58;"W";5;12;46
"MA103";"Júzcar";"N";36;37;35;"W";5;10;4
"MA104";"La Atalaya";"N";36;55;43;"W";5;5;9
"MA105";"La Atalaya";"N";37;12;1;"W";4;27;21
"MA106";"La Cala";"N";36;30;24;"W";4;40;9
"MA107";"La Cala del Moral";"N";36;43;5;"W";4;18;44
"MA108";"La Caleta";"N";36;44;59;"W";4;3;12
"MA109";"La Chullera";"N";36;18;59;"W";5;14;57
"MA110";"La Duquesa";"N";36;21;10;"W";5;14;5
"MA111";"La Esperanza";"N";36;45;3;"W";4;32;11
"MA112";"La Joya";"N";36;56;4;"W";4;37;23
"MA113";"La Parrilla";"N";37;13;3;"W";4;23;11
"MA114";"La Sauceda";"N";36;31;46;"W";5;34;59
"MA115";"La Torrecilla";"N";36;44;42;"W";3;53;4
"MA116";"La Zubía";"N";36;51;25;"W";4;13;8
"MA117";"Lagos";"N";36;44;52;"W";4;1;3
"MA118";"Las Mellizas Estación";"N";36;52;49;"W";4;43;19
"MA119";"Las Molineras";"N";36;46;2;"W";4;35;35
"MA120";"Las Ventas";"N";36;53;52;"W";4;8;15
"MA121";"Los Carvajales";"N";37;10;37;"W";4;41;45
"MA122";"Los Llanos de Antequera";"N";37;4;45;"W";4;34;48
"MA123";"Los Romanes";"N";36;52;13;"W";4;11;24
"MA124";"Los Villalones";"N";36;51;34;"W";5;15;52
"MA125";"Macharaviaya";"N";36;45;54;"W";4;12;43
"MA126";"Málaga";"N";36;43;1;"W";4;25;45
"MA127";"Manilva";"N";36;22;45;"W";5;14;56
"MA128";"Marbella";"N";36;30;52;"W";4;53;14
"MA129";"Maro";"N";36;45;29;"W";3;50;36
"MA130";"Martagina";"N";36;20;26;"W";5;14;19
"MA131";"Mijas";"N";36;35;49;"W";4;38;34
"MA132";"Moclinejo";"N";36;46;25;"W";4;15;15
"MA133";"Mollina";"N";37;7;32;"W";4;39;33
"MA134";"Monda";"N";36;37;55;"W";4;49;51
"MA135";"Mondrón";"N";36;56;30;"W";4;13;38
"MA136";"Montecorto";"N";36;49;3;"W";5;17;47
"MA137";"Montejaque";"N";36;44;18;"W";5;14;56
"MA138";"Navahermosa";"N";37;9;19;"W";4;50;36
"MA139";"Nerja";"N";36;45;12;"W";3;52;31
"MA140";"Nueva Andalucía";"N";36;30;11;"W";4;58;29
"MA141";"Ojén";"N";36;34;3;"W";4;51;18
"MA142";"Olías";"N";36;46;23;"W";4;19;9
"MA143";"Parauta";"N";36;39;33;"W";5;7;41
"MA144";"Parchite";"N";36;48;45;"W";5;6;9
"MA145";"Periana";"N";36;55;51;"W";4;11;23
"MA146";"Pizarra";"N";36;46;22;"W";4;42;24
"MA147";"Portugalejo";"N";36;50;56;"W";4;7;36
"MA148";"Puente de Don Manuel";"N";36;53;13;"W";4;8;35
"MA149";"Puerto Sol";"N";36;45;40;"W";4;30;6
"MA150";"Pujerra";"N";36;36;56;"W";5;8;56
"MA151";"Rincón de la Victoria";"N";36;43;7;"W";4;17;15
"MA152";"Río de la Miel";"N";36;47;17;"W";3;47;17
"MA153";"Riogordo";"N";36;55;5;"W";4;17;27
"MA154";"Romeral";"N";36;41;26;"W";4;34;1
"MA155";"Ronda";"N";36;44;54;"W";5;9;32
"MA156";"Salares";"N";36;51;24;"W";4;1;25
"MA157";"Salto del Negro";"N";36;50;46;"W";4;12;38
"MA158";"San Luis de Sabanillas";"N";36;22;12;"W";5;13;35
"MA159";"San Pedro de Alcántara";"N";36;29;12;"W";4;59;18
"MA160";"Santa Rosa";"N";36;43;59;"W";3;58;13
"MA161";"Santa Rosalía";"N";36;44;2;"W";4;34;9
"MA162";"Sayalonga";"N";36;47;58;"W";4;52;0
"MA163";"Sedella";"N";36;51;52;"W";4;1;59
"MA164";"Sierra de Yeguas";"N";37;7;32;"W";4;52;4
"MA165";"Teba";"N";36;59;8;"W";4;55;7
"MA166";"Tolox";"N";36;41;14;"W";4;54;11
"MA167";"Torre de Benagalbón";"N";36;42;50;"W";4;15;0
"MA168";"Torre de Calahonda";"N";36;29;34;"W";4;42;30
"MA169";"Torre del Jaral";"N";36;43;40;"W";4;8;56
"MA170";"Torre del Mar";"N";36;44;39;"W";4;5;34
"MA171";"Torrealquería";"N";36;41;28;"W";4;35;35
"MA172";"Torreblanca del Sol";"N";36;34;24;"W";4;36;46
"MA173";"Torremolinos";"N";36;37;18;"W";4;29;59
"MA174";"Torremuelle";"N";36;35;1;"W";4;34;18
"MA175";"Torrox";"N";36;45;32;"W";3;57;8
"MA176";"Totalán";"N";36;46;5;"W";4;17;48
"MA177";"Trapiche";"N";36;48;40;"W";4;7;26
"MA178";"Triana";"N";36;49;16;"W";4;9;58
"MA179";"Valdés";"N";36;45;46;"W";4;14;36
"MA180";"Valle de Abdalajís";"N";36;56;2;"W";4;40;58
"MA181";"Valtocado";"N";36;36;18;"W";4;41;28
"MA182";"Vega de Santa María";"N";36;47;57;"W";4;42;20
"MA183";"Vega Malilla";"N";36;48;47;"W";4;42;10
"MA184";"Vélez Málaga";"N";36;47;5;"W";4;6;17
"MA185";"Venta del Jaro";"N";36;50;14;"W";3;54;46
"MA186";"Verdiales";"N";36;47;15;"W";4;26;32
"MA187";"Villafranco de Guadalhorce";"N";36;42;19;"W";4;42;11
"MA188";"Villalón";"N";36;45;36;"W";4;40;44
"MA189";"Villanueva de Algaidas";"N";37;11;19;"W";4;27;8
"MA190";"Villanueva de Cauche";"N";36;57;16;"W";4;26;25
"MA191";"Villanueva de la Concepción";"N";36;56;5;"W";4;31;43
"MA192";"Villanueva de Tapia";"N";37;11;0;"W";4;20;11
"MA193";"Villanueva del Rosario";"N";37;1;0;"W";4;21;49
"MA194";"Villanueva del Trabuco";"N";37;2;1;"W";4;20;15
"MA195";"Viñuela";"N";36;51;53;"W";4;8;24
"MA196";"Yunquera";"N";36;44;9;"W";4;55;9
"MA197";"Zalea";"N";36;46;22;"W";4;45;4
"SE001";"Adriano";"N";37;11;55;"W";5;57;26
"SE002";"Aguadulce";"N";37;15;18;"W";4;59;26
"SE003";"Alanís";"N";38;2;20;"W";5;42;52
"SE004";"Albaida del Aljarafe";"N";37;25;43;"W";6;9;54
"SE005";"Alcalá de Guadaira";"N";37;20;27;"W";5;50;23
"SE006";"Alcalá del Río";"N";37;31;25;"W";5;58;41
"SE007";"Alcolea del Río";"N";37;36;59;"W";5;39;58
"SE008";"Alfonso Xiii";"N";37;10;2;"W";6;7;52
"SE009";"Algámitas";"N";37;55;0;"W";5;8;58
"SE010";"Almadén de la Plata";"N";37;52;31;"W";6;4;57
"SE011";"Almensilla";"N";37;18;39;"W";6;6;50
"SE012";"Arahal";"N";37;15;40;"W";5;32;46
"SE013";"Archidona";"N";37;42;55;"W";6;17;14
"SE014";"Arroyo de la Plata";"N";37;40;53;"W";6;15;23
"SE015";"Aznalcázar";"N";37;18;19;"W";6;15;3
"SE016";"Aznalcóllar";"N";37;31;17;"W";6;16;8
"SE017";"Badolatosa";"N";37;18;31;"W";4;40;16
"SE018";"Bellavista";"N";37;19;34;"W";5;57;58
"SE019";"Benacazón";"N";37;21;14;"W";6;11;51
"SE020";"Bolullos de la Mitación";"N";37;20;21;"W";6;8;10
"SE021";"Bormujos";"N";37;22;22;"W";6;4;18
"SE022";"Brenes";"N";37;33;2;"W";5;52;15
"SE023";"Buitrago";"N";37;29;6;"W";5;50;16
"SE024";"Burguillos";"N";37;35;6;"W";5;58;7
"SE025";"Camas";"N";37;24;5;"W";6;2;5
"SE026";"Cantillana";"N";37;36;41;"W";5;49;23
"SE027";"Cañada Rosal";"N";37;35;59;"W";5;12;39
"SE028";"Carmona";"N";37;28;19;"W";5;38;40
"SE029";"Carrión de los Céspedes";"N";37;22;8;"W";6;19;45
"SE030";"Casariche";"N";37;17;37;"W";4;45;33
"SE031";"Castilblanco de los Arroyos";"N";37;40;31;"W";5;59;9
"SE032";"Castilleja de Guzmán";"N";37;24;41;"W";6;3;18
"SE033";"Castilleja de la Cuesta";"N";37;23;22;"W";6;3;22
"SE034";"Castilleja del Campo";"N";37;23;6;"W";6;20;9
"SE035";"Cazalla de la Sierra";"N";37;56;4;"W";5;45;39
"SE036";"Cerro del Hierro";"N";37;57;39;"W";5;37;11
"SE037";"Cerro Perea";"N";37;35;34;"W";4;59;11
"SE038";"Charco Frío";"N";37;32;53;"W";6;22;16
"SE039";"Constantina";"N";37;52;22;"W";5;37;14
"SE040";"Corcoya";"N";37;16;19;"W";4;41;10
"SE041";"Coria del Río";"N";37;17;18;"W";6;3;18
"SE042";"Coripe";"N";36;58;26;"W";5;26;20
"SE043";"Cortijo Coscoja";"N";37;42;55;"W";5;24;40
"SE044";"Cortijo de la Trinidad";"N";37;35;59;"W";5;35;7
"SE045";"Cortijo de las Francas";"N";37;44;59;"W";5;31;19
"SE046";"Don Rodrigo";"N";37;14;2;"W";5;50;39
"SE047";"Dos Hermanas";"N";37;17;6;"W";5;55;35
"SE048";"Ecija";"N";37;32;36;"W";5;4;56
"SE049";"El Alamo";"N";37;38;8;"W";6;25;59
"SE050";"El Campillo";"N";37;32;47;"W";5;13;4
"SE051";"El Campillo";"N";37;33;16;"W";6;15;52
"SE052";"El Cañuelo";"N";37;39;46;"W";6;13;9
"SE053";"El Castillo de las Guardas";"N";37;41;36;"W";6;18;45
"SE054";"El Coronil";"N";37;5;2;"W";5;38;2
"SE055";"El Cuervo";"N";36;51;22;"W";6;2;20
"SE056";"El Galeón";"N";37;53;14;"W";5;47;43
"SE057";"El Garrobo";"N";37;37;33;"W";6;10;19
"SE058";"El Madroño";"N";37;38;55;"W";6;31;5
"SE059";"El Pedrosillo";"N";37;39;47;"W";6;20;14
"SE060";"El Pedroso";"N";37;50;30;"W";5;45;51
"SE061";"El Peralejo";"N";37;43;1;"W";6;24;40
"SE062";"El Pintado";"N";37;58;55;"W";5;57;26
"SE063";"El Priorato";"N";37;41;33;"W";5;26;17
"SE064";"El Real de la Jara";"N";37;57;2;"W";6;9;14
"SE065";"El Ronquillo";"N";37;43;37;"W";6;10;36
"SE066";"El Rubio";"N";37;21;16;"W";4;59;25
"SE067";"El Saucejo";"N";37;4;13;"W";5;5;48
"SE068";"El Torbiscal";"N";37;5;10;"W";5;51;18
"SE069";"El Trobal";"N";37;6;48;"W";5;56;59
"SE070";"El Viar";"N";37;34;27;"W";5;54;43
"SE071";"El Viso del Alcor";"N";37;23;26;"W";5;43;18
"SE072";"Escobar";"N";37;8;46;"W";6;6;42
"SE073";"Espartinas";"N";37;23;2;"W";6;7;30
"SE074";"Esquivel";"N";37;32;49;"W";5;56;44
"SE075";"Estepa";"N";37;17;30;"W";4;52;38
"SE076";"Fábrica del Pedroso";"N";37;51;38;"W";5;44;11
"SE077";"Fuentes de Andalucía";"N";37;27;57;"W";5;20;59
"SE078";"Gelves";"N";37;20;24;"W";6;1;47
"SE079";"Gerena";"N";37;31;57;"W";6;9;21
"SE080";"Gilena";"N";37;15;8;"W";4;54;56
"SE081";"Ginés";"N";37;23;20;"W";6;4;37
"SE082";"Guadajoz";"N";37;34;54;"W";5;40;3
"SE083";"Guadalcanal";"N";38;5;42;"W";5;49;4
"SE084";"Guadalema de los Quinteros";"N";37;3;26;"W";5;49;55
"SE085";"Guillena";"N";37;32;37;"W";6;3;19
"SE086";"Herrera";"N";37;21;50;"W";4;51;4
"SE087";"Huévar";"N";37;21;31;"W";6;16;38
"SE088";"Isla Redonda";"N";37;27;9;"W";4;53;26
"SE089";"Juan Antón";"N";37;39;29;"W";6;27;2
"SE090";"Juan Gallego";"N";37;39;52;"W";6;27;23
"SE091";"La Alcornocosa";"N";37;44;20;"W";6;17;27
"SE092";"La Algaba";"N";37;27;46;"W";6;48;0
"SE093";"La Aulaga";"N";37;41;8;"W";6;23;55
"SE094";"La Campana";"N";37;34;11;"W";5;25;44
"SE095";"La Compañía";"N";37;12;11;"W";6;4;42
"SE096";"La Corchuela";"N";37;15;15;"W";5;58;7
"SE097";"La Ganchosa";"N";37;55;25;"W";5;55;42
"SE098";"La Lantejuela";"N";37;21;18;"W";5;13;23
"SE099";"La Luisiana";"N";37;31;40;"W";5;15;4
"SE100";"La Mezquitilla";"N";37;4;2;"W";5;7;12
"SE101";"La Puebla de Cazalla";"N";37;13;26;"W";5;18;36
"SE102";"La Puebla de los Infantes";"N";37;46;52;"W";5;23;23
"SE103";"La Puebla del Río";"N";37;16;18;"W";6;3;56
"SE104";"La Rinconada";"N";37;29;24;"W";5;58;42
"SE105";"La Roda de Andalucía";"N";37;12;21;"W";4;46;44
"SE106";"La Salada";"N";37;17;51;"W";4;49;31
"SE107";"Las Cabezas de San Juan";"N";36;59;3;"W";5;56;15
"SE108";"Las Cortecillas";"N";37;44;18;"W";6;21;52
"SE109";"Las Monjas";"N";37;14;45;"W";5;30;53
"SE110";"Las Navas de la Concepción";"N";37;56;6;"W";5;27;55
"SE111";"Las Pajanosas";"N";37;34;56;"W";6;6;23
"SE112";"Lebrija";"N";37;55;27;"W";6;4;48
"SE113";"Lora de Estepa";"N";37;16;14;"W";4;49;27
"SE114";"Lora del Río";"N";37;39;31;"W";5;31;51
"SE115";"Los Chapatales";"N";37;9;7;"W";5;58;48
"SE116";"Los Corrales";"N";37;5;57;"W";4;58;51
"SE117";"Los Molares";"N";37;7;30;"W";5;43;5
"SE118";"Los Palacios Y Villafranca";"N";37;9;44;"W";5;55;42
"SE119";"Los Perenos";"N";37;14;17;"W";4;44;38
"SE120";"Los Perez";"N";37;12;19;"W";4;43;34
"SE121";"Los Rosales";"N";37;35;32;"W";5;43;43
"SE122";"Mairena del Alcor";"N";37;22;26;"W";5;44;59
"SE123";"Mairena del Aljarafe";"N";37;20;44;"W";6;3;49
"SE124";"Marchena";"N";37;19;42;"W";5;24;53
"SE125";"Maribáñez";"N";37;8;4;"W";5;53;34
"SE126";"Marinaleda";"N";37;22;21;"W";4;57;34
"SE127";"Martín de la Jara";"N";37;6;33;"W";4;57;42
"SE128";"Matarredonda";"N";37;22;42;"W";4;56;39
"SE129";"Minas del Castillo de las Gds.";"N";37;41;46;"W";6;22;2
"SE130";"Montellano";"N";36;59;46;"W";5;34;23
"SE131";"Montequinto";"N";37;20;20;"W";5;55;41
"SE132";"Morón de la Frontera";"N";37;7;34;"W";5;27;3
"SE133";"Navarredonda";"N";37;4;21;"W";5;4;49
"SE134";"Olivares";"N";37;25;8;"W";6;9;28
"SE135";"Osuna";"N";37;14;22;"W";5;6;30
"SE136";"Palmar de Troya";"N";37;3;53;"W";5;48;1
"SE137";"Palomares del Río";"N";37;19;36;"W";6;3;31
"SE138";"Paradas";"N";37;17;21;"W";5;29;50
"SE139";"Pedrera";"N";37;13;36;"W";4;53;48
"SE140";"Peroamigo";"N";37;44;9;"W";6;22;41
"SE141";"Pilas";"N";37;18;10;"W";6;17;59
"SE142";"Pinzón";"N";37;6;33;"W";6;54;0
"SE143";"Pruna";"N";36;58;27;"W";5;13;21
"SE144";"Puerto de la Encina";"N";37;8;32;"W";5;11;54
"SE145";"Puerto Serrano";"N";36;55;35;"W";5;32;41
"SE146";"Queipo de Llano";"N";37;5;38;"W";6;6;33
"SE147";"Rancho de Terrones";"N";37;6;39;"W";5;10;49
"SE148";"Riguelo";"N";37;16;11;"W";4;46;28
"SE149";"Sacramento";"N";37;1;59;"W";5;54;8
"SE150";"Salteras";"N";37;25;10;"W";6;6;33
"SE151";"San Ignacio del Viar";"N";37;32;47;"W";5;59;39
"SE152";"San José de la Rinconada";"N";37;28;59;"W";5;56;33
"SE153";"San Juan de Aznalfarache";"N";37;21;34;"W";6;2;9
"SE154";"San Leandro";"N";37;2;5;"W";5;59;33
"SE155";"San Nicolás del Puerto";"N";37;59;52;"W";5;39;9
"SE156";"Sanlúcar la Mayor";"N";37;23;11;"W";6;12;2
"SE157";"Santiponce";"N";37;26;18;"W";6;2;39
"SE158";"Setefilla";"N";37;42;6;"W";5;29;5
"SE159";"Sevilla";"N";37;23;27;"W";5;58;21
"SE160";"Tocina";"N";37;36;39;"W";5;44;11
"SE161";"Tomares";"N";37;22;36;"W";6;2;41
"SE162";"Torre de la Reina";"N";37;30;52;"W";6;1;13
"SE163";"Torreblanca de los Caños";"N";37;23;13;"W";5;53;52
"SE164";"Trajano";"N";37;4;18;"W";5;54;14
"SE165";"Umbrete";"N";37;22;10;"W";6;9;33
"SE166";"Valdeflores";"N";37;43;56;"W";6;20;59
"SE167";"Valencina de la Concepción";"N";37;25;11;"W";6;4;32
"SE168";"Vegas de Almenara";"N";37;42;34;"W";5;22;34
"SE169";"Venta el Alto";"N";37;39;33;"W";6;9;20
"SE170";"Venta Nueva";"N";36;58;20;"W";5;51;45
"SE171";"Vetaherrado";"N";37;2;47;"W";5;56;59
"SE172";"Villafranco del Guadalquivir";"N";37;7;57;"W";6;10;4
"SE173";"Villagordo";"N";37;39;39;"W";6;25;58
"SE174";"Villamanrique de la Condesa";"N";37;14;44;"W";6;18;22
"SE175";"Villanueva de San Juan";"N";37;3;6;"W";5;10;13
"SE176";"Villanueva del Ariscal";"N";37;23;52;"W";6;8;36
"SE177";"Villanueva del Rey";"N";37;31;43;"W";5;9;32
"SE178";"Villanueva del Río";"N";37;37;41;"W";5;41;27
"SE179";"Villanueva del Río Y Minas";"N";37;39;28;"W";5;43;4
"SE180";"Villar";"N";37;38;21;"W";5;3;28
"SE181";"Villaverde del Río";"N";37;35;30;"W";5;52;29
